location_id,air_pollution_pm_2_5,observed
60378,11.6060873340217,1
60379,11.6060873340217,1
60896,91.4971586392639,1
60380,11.6060873340217,1
60381,11.6060873340217,1
60382,11.6060873340217,1
60383,11.6060873340217,1
60384,11.6060873340217,1
60385,11.6060873340217,1
60386,11.6060873340217,1
60387,11.6060873340217,1
60388,11.6060873340217,1
60389,11.6060873340217,1
60390,11.6060873340217,1
60391,11.6060873340217,1
60392,11.6060873340217,1
