location_id,lri_mortality,observed
53610,2.947291398110437,1
53611,7.321008334383008,1
53612,7.366679428267536,1
53613,7.949903017001017,1
53614,9.636160460510716,1
53615,1.7473224985981692,1
53616,2.011578489046817,1
53617,1.7831621457824236,1
53618,1.5706847276032416,1
53619,1.6117108664030202,1
53620,1.7529859476350211,1
53621,1.7553269313041506,1
53660,1.2126749292924066,1
53661,1.5150423376468076,1
53662,1.8823944461560689,1
53663,1.1162048714235686,1
53664,1.048152449311485,1
53665,0.8824585402029324,1
53666,1.882082381355012,1
53667,0.9970271692044119,1
53668,0.8635277449630943,1
53669,1.4011072761531145,1
53670,1.5544712885456788,1
53671,1.2665282919516776,1
53672,1.034844472716292,1
53673,1.583591845469788,1
53674,1.2739341015007255,1
53675,1.2771247987369465,1
60372,0.8943360428704008,1
60373,0.8943360428704008,1
60374,0.8943360428704008,1
3539,0.7508630983464664,1
60378,0.895702800747775,1
60379,0.895702800747775,1
60380,0.895702800747775,1
60357,0.8943360428704008,1
60358,0.8943360428704008,1
60359,0.8943360428704008,1
60360,0.8943360428704008,1
60361,0.8943360428704008,1
60362,0.8943360428704008,1
60363,0.8943360428704008,1
60364,0.8943360428704008,1
60365,0.8943360428704008,1
60366,0.8943360428704008,1
60367,0.8943360428704008,1
60368,0.8943360428704008,1
60369,0.8943360428704008,1
43858,0.9366724460454041,1
43859,0.9366724460454041,1
43860,0.9366724460454041,1
43861,0.9366724460454041,1
43862,0.9366724460454041,1
43863,0.9366724460454041,1
43864,0.9366724460454041,1
43865,0.9366724460454041,1
43866,0.9366724460454041,1
43867,0.9366724460454041,1
43868,0.9366724460454041,1
43869,0.9366724460454041,1
43870,0.9366724460454041,1
60886,0.7508630983464664,1
60887,0.7508630983464664,1
60376,0.8943360428704008,1
60377,0.895702800747775,1
60892,2.5987541771035887,1
60893,2.5987541771035887,1
60896,2.5987541771035887,1
60381,0.895702800747775,1
60382,0.895702800747775,1
60383,0.895702800747775,1
60384,0.895702800747775,1
60385,0.895702800747775,1
60386,0.895702800747775,1
60387,0.895702800747775,1
60388,0.895702800747775,1
60389,0.895702800747775,1
60390,0.895702800747775,1
60391,0.895702800747775,1
60392,0.895702800747775,1
60370,0.8943360428704008,1
60371,0.8943360428704008,1
