location_id,smoking_prevalence,observed
53669,0.23223154222067002,1
53670,0.244819625413768,1
53671,0.2421716367038869,1
53672,0.258489945548363,1
53673,0.28714910090730394,1
53674,0.28866005273852,1
53675,0.31126067003079305,1
43858,0.16738595916824694,1
43859,0.16738595916824694,1
43860,0.16738595916824694,1
43861,0.16738595916824694,1
43862,0.16738595916824694,1
43863,0.16738595916824694,1
43864,0.16738595916824694,1
43865,0.16738595916824694,1
43866,0.16738595916824694,1
43867,0.16738595916824694,1
43868,0.16738595916824694,1
43869,0.16738595916824694,1
43870,0.16738595916824694,1
60357,0.277166889133392,1
60358,0.277166889133392,1
60359,0.277166889133392,1
60360,0.277166889133392,1
60361,0.277166889133392,1
60362,0.277166889133392,1
60363,0.277166889133392,1
60364,0.277166889133392,1
60365,0.277166889133392,1
60366,0.277166889133392,1
60367,0.277166889133392,1
60368,0.277166889133392,1
60369,0.277166889133392,1
60370,0.277166889133392,1
3539,0.15115656424987806,1
60371,0.277166889133392,1
60372,0.277166889133392,1
60886,0.15115656424987806,1
60887,0.15115656424987806,1
60373,0.277166889133392,1
60374,0.277166889133392,1
60376,0.277166889133392,1
60377,0.260162755506123,1
60892,0.129892791143607,1
60893,0.129892791143607,1
60378,0.260162755506123,1
60379,0.260162755506123,1
60896,0.129892791143607,1
60380,0.260162755506123,1
60381,0.260162755506123,1
60382,0.260162755506123,1
60383,0.260162755506123,1
60384,0.260162755506123,1
60385,0.260162755506123,1
60386,0.260162755506123,1
60387,0.260162755506123,1
60388,0.260162755506123,1
60389,0.260162755506123,1
60390,0.260162755506123,1
60391,0.260162755506123,1
60392,0.260162755506123,1
